id,location,name,type
55cba2476c522cafdb056297,"[40.7862745, -73.83606689999999]","Dunkin' Donuts","Point"
55cba2476c522cafdb056298,"[40.805802, -73.9624364]","John Jay Dining Hall","Point"
55cba2476c522cafdb056299,"[40.8057206, -73.95947439999999]","Uris Deli (Uris Hall) Main Campus","Point"
55cba2476c522cafdb05629a,"[40.8410971, -73.9411973]","The Faculty Club (Columbia University)","Point"
55cba2476c522cafdb05629b,"[40.7069226, -74.0111421]","New York Stock Exchange","Point"
55cba2476c522cafdb05629c,"[40.65915589999999, -73.9817635]","Tacos & Burrito Grill","Point"
55cba2476c522cafdb05629d,"[40.6353559, -74.0106891]","Mini Shabu Shabu","Point"
55cba2476c522cafdb05629e,"[40.7043912, -73.9424341]","Princesa Bakery","Point"
55cba2476c522cafdb05629f,"[40.7248137, -74.0019303]","Pop Yogurt","Point"
55cba2476c522cafdb0562a0,"[40.898567, -73.853764]","Big Daddy Caribbean Taste","Point"
55cba2476c522cafdb0562a1,"[40.71000129999999, -74.0101388]","Dunkin' Donuts","Point"
55cba2476c522cafdb0562a2,"[40.835712, -73.8549647]","Friends Ii Sports Bar","Point"
55cba2476c522cafdb0562a3,"[40.747651, -73.860238]","Las Delicias Peruanas Restaurant","Point"
55cba2476c522cafdb0562a4,"[40.7599885, -73.9817238]","Bank Of Tokyo","Point"
55cba2476c522cafdb0562a5,"[40.755556, -73.974722]","Continental Grain Company","Point"
55cba2476c522cafdb0562a6,"[40.669365, -73.95043]","Dunkin' Donuts","Point"
55cba2476c522cafdb0562a7,"[40.7620074, -73.9167504]","Taco Bell Pizza Hut","Point"
55cba2476c522cafdb0562a8,"[40.637232, -74.007387]","Xin Fa Bakery","Point"
55cba2476c522cafdb0562a9,"[40.7660077, -73.98671999999999]","Aaheli","Point"
55cba2476c522cafdb0562aa,"[40.6824954, -73.99314249999999]","The Wing Bar","Point"
55cba2476c522cafdb0562ab,"[40.7200316, -73.9601812]","Bakeri","Point"
55cba2476c522cafdb0562ac,"[40.6876312, -73.9596632]","Pilar Cuban Eatery","Point"
55cba2476c522cafdb0562ad,"[40.6940105, -73.9867065]","Polytechnic University","Point"
55cba2476c522cafdb0562ae,"[40.7626402, -73.97388769999999]","Tiffany & Company","Point"
55cba2476c522cafdb0562af,"[40.6921392, -74.0140105]","Water Taxi Beach","Point"
55cba2476c522cafdb0562b0,"[40.6791778, -73.8650067]","Bismillah Kabab & Curry","Point"
55cba2476c522cafdb0562b1,"[40.67786280000001, -73.9689557]","Milk Bar","Point"
55cba2476c522cafdb0562b2,"[40.5990076, -73.95619239999999]","Donut Shoppe","Point"
55cba2476c522cafdb0562b3,"[40.7147811, -74.00666129999999]","New Fresco Tortillos Iii","Point"
55cba2476c522cafdb0562b4,"[40.7993945, -73.96878509999999]","Aangan","Point"
55cba2476c522cafdb0562b5,"[40.79566140000001, -73.9714145]","Green Cafe","Point"
55cba2476c522cafdb0562b6,"[40.7561606, -73.76773419999999]","Guh Song Chinese Restaurant","Point"
55cba2476c522cafdb0562b7,"[40.56459330000001, -74.1136542]","Empire East","Point"
55cba2476c522cafdb0562b8,"[40.8651443, -73.9219079]","Mimosa","Point"
55cba2476c522cafdb0562b9,"[40.7281001, -73.8574217]","Sajni","Point"
55cba2476c522cafdb0562ba,"[40.7048238, -74.0123134]","Georgio'S Pizzeria","Point"
55cba2476c522cafdb0562bb,"[40.8074059, -73.9195852]","Restaurante El Cantinero Poblano","Point"
55cba2476c522cafdb0562bc,"[40.736437, -73.9792219]","Cafe Green","Point"
55cba2476c522cafdb0562bd,"[40.8456482, -73.8627867]","Conti'S Pastry Shoppe","Point"
55cba2476c522cafdb0562be,"[40.8211535, -73.89316]","Georgina Restaurant","Point"
55cba2476c522cafdb0562bf,"[40.7037379, -73.7967092]","Impulse Cafe","Point"
55cba2476c522cafdb0562c0,"[40.7733925, -73.9647249]","Caravaggio","Point"
55cba2476c522cafdb0562c1,"[40.6742357, -73.8785638]","New Foo Shun Restaurant","Point"
55cba2476c522cafdb0562c2,"[40.779134, -73.9540815]","Piazza Pizza & Grill","Point"
55cba2476c522cafdb0562c3,"[40.7316048, -73.9839052]","Vegtown Juice","Point"
55cba2476c522cafdb0562c4,"[40.75439, -73.8970686]","La Boom Club","Point"
55cba2476c522cafdb0562c5,"[40.7069226, -74.0111421]","New York Stock Exchange Executive Services","Point"
55cba2476c522cafdb0562c6,"[40.8006748, -73.965181]","Awash Ethiopian Restaurant","Point"
55cba2476c522cafdb0562c7,"[40.7562398, -73.9928436]","Hampton Inn - Manhattan Times Square South","Point"
55cba2476c522cafdb0562c8,"[40.75079890000001, -73.9833361]","Girl Scouts Of The Usa","Point"
55cba2476c522cafdb0562c9,"[40.75635, -73.9931124]","Holiday Inn Express Nyc Times Square","Point"
55cba2476c522cafdb0562ca,"[40.7107237, -73.9641287]","Gordon Bennett","Point"
55cba2476c522cafdb0562cb,"[40.7157247, -74.00871029999999]","Ward Iii","Point"
55cba2476c522cafdb0562cc,"[40.7237598, -73.8478741]","Great Wall Chinese Restaurant","Point"
55cba2476c522cafdb0562cd,"[40.781774, -73.9484839]","Manny'S On Second","Point"
55cba2476c522cafdb0562ce,"[40.81086920000001, -73.9521974]","Dunkin' Donuts","Point"
55cba2476c522cafdb0562cf,"[40.7515107, -73.9705108]","Elevage","Point"
55cba2476c522cafdb0562d0,"[40.7603431, -73.96916780000001]","Fresh & Co","Point"
55cba2476c522cafdb0562d1,"[40.700762, -73.892076]","Gabriella Cafe","Point"
55cba2476c522cafdb0562d2,"[40.7191975, -73.7332141]","Tee'S Cafe","Point"
55cba2476c522cafdb0562d3,"[40.5779041, -73.95582929999999]","Sea Breeze Pharmacy & Medical Supply","Point"
55cba2476c522cafdb0562d4,"[40.7866594, -73.8165072]","Exo","Point"
55cba2476c522cafdb0562d5,"[40.6588769, -73.960807]","King Of Tandoor","Point"
55cba2476c522cafdb0562d6,"[40.6692988, -73.9308964]","Subway","Point"
55cba2476c522cafdb0562d7,"[40.7625834, -73.98146740000001]","Sheraton New York Hotel & Towers","Point"
55cba2476c522cafdb0562d8,"[40.7625834, -73.98146740000001]","Sheraton New York Hotel & Towers","Point"
55cba2476c522cafdb0562d9,"[40.7625834, -73.98146740000001]","Sheraton New York Hotel @ Link Sheraton","Point"
55cba2476c522cafdb0562da,"[40.7625834, -73.98146740000001]","Hudson'S Market @ Sheraton New York","Point"
55cba2476c522cafdb0562db,"[40.7625834, -73.98146740000001]","Sheraton New York Hotel & Towers","Point"
55cba2476c522cafdb0562dc,"[40.7625834, -73.98146740000001]","Sheraton New York Hotel & Towers","Point"
55cba2476c522cafdb0562dd,"[40.7803722, -73.7755016]","Panera Bread","Point"
55cba2476c522cafdb0562de,"[40.69139759999999, -73.9369086]","King'S Kitchen","Point"
55cba2476c522cafdb0562df,"[40.663333, -73.995415]","Alnoor Halal Deli","Point"
55cba2476c522cafdb0562e0,"[40.7679637, -73.8677142]","Hampton Inn Laguardia","Point"
55cba2476c522cafdb0562e1,"[40.8731796, -73.8789946]","Napoli'S Pizza","Point"
55cba2476c522cafdb0562e2,"[40.7613278, -73.9611106]","El Porron","Point"
55cba2476c522cafdb0562e3,"[40.7299485, -73.980941]","Destination","Point"
55cba2476c522cafdb0562e4,"[40.699171, -73.916579]","Los Florencios","Point"
55cba2476c522cafdb0562e5,"[40.762287, -73.959225]","Fatty Fish","Point"
55cba2476c522cafdb0562e6,"[40.7492513, -73.98284149999999]","The Archive","Point"
55cba2476c522cafdb0562e7,"[40.70109, -73.941951]","La Isla Restaurant","Point"
55cba2476c522cafdb0562e8,"[40.7592574, -73.98173]","Forty Eight Lounge","Point"
55cba2476c522cafdb0562e9,"[40.7649292, -73.9792691]","Milos Cafe","Point"
55cba2476c522cafdb0562ea,"[37.2845339, -77.4120153]","Farmers Pizzeria","Point"
55cba2476c522cafdb0562eb,"[40.80675280000001, -73.959136]","Faculty House","Point"
55cba2476c522cafdb0562ec,"[40.7460981, -73.97750549999999]","Aji Sushi","Point"
55cba2476c522cafdb0562ed,"[40.8222906, -73.9495254]","Subsconcious","Point"
55cba2476c522cafdb0562ee,"[40.6861227, -73.9938877]","Ghang Thai Kitchen","Point"
55cba2476c522cafdb0562ef,"[40.7532798, -73.9868297]","Schnitzel Express","Point"
55cba2476c522cafdb0562f0,"[40.7438471, -73.9849775]","Chef 28","Point"
55cba2476c522cafdb0562f1,"[40.7219089, -73.885335]","Buon Gelato And Euro Bar","Point"
55cba2476c522cafdb0562f2,"[40.6256475, -73.927836]","Dunkin' Donuts","Point"
55cba2476c522cafdb0562f3,"[40.59893599999999, -73.95764799999999]","Good Family Bakery","Point"
55cba2476c522cafdb0562f4,"[40.6362343, -73.89863749999999]","Happy Taco","Point"
55cba2476c522cafdb0562f5,"[40.6762968, -73.9801289]","Uncle Louie G'S","Point"
55cba2476c522cafdb0562f6,"[40.7083253, -73.85805359999999]","Fresh To You","Point"
55cba2476c522cafdb0562f7,"[40.7595452, -73.9683455]","Sherwood To Go","Point"
55cba2476c522cafdb0562f8,"[40.6829505, -73.78196249999999]","Seamorhen Ii","Point"
55cba2476c522cafdb0562f9,"[40.738546, -73.985772]","Maialino","Point"
55cba2476c522cafdb0562fa,"[40.7466984, -73.8840338]","Las Americas Bakery","Point"
55cba2476c522cafdb0562fb,"[40.7118593, -73.790002]","Popeye'S Chicken & Biscuits","Point"
55cba2476c522cafdb0562fc,"[40.5913303, -73.9403933]","Chopstix","Point"
55cba2476c522cafdb0562fd,"[40.7103597, -74.0084842]","Cafe Tomato","Point"
55cba2476c522cafdb0562fe,"[40.7434213, -73.9995369]","Tello'S","Point"
55cba2476c522cafdb0562ff,"[40.7953442, -73.9451555]","La Corsa","Point"
55cba2476c522cafdb056300,"[40.729264, -73.98441]","Iggy'S Pizzeria","Point"
55cba2476c522cafdb056301,"[40.8523918, -73.93491999999999]","Altus Cafe","Point"
55cba2476c522cafdb056302,"[40.755897, -73.9826056]","Gregory'S Coffee","Point"
55cba2476c522cafdb056303,"[40.6732235, -73.9500241]","Punch Line Juice","Point"
55cba2476c522cafdb056304,"[40.76092209999999, -73.9903531]","Hourglass Tavern","Point"
55cba2476c522cafdb056305,"[40.7559809, -73.8047801]","Dae Sung Korean Restaurant","Point"
55cba2476c522cafdb056306,"[40.7242595, -74.00184910000002]","Ground Support Cafe","Point"
55cba2476c522cafdb056307,"[40.8504356, -73.9371051]","George'S Pizza","Point"
55cba2476c522cafdb056308,"[40.814422, -73.91487699999999]","Mi Palenque","Point"
55cba2476c522cafdb056309,"[40.7988377, -73.94167639999999]","El Aguila","Point"
55cba2476c522cafdb05630a,"[40.792917, -73.94112799999999]","Raspberry Deli & Grocery","Point"
55cba2476c522cafdb05630b,"[40.759339, -73.82694699999999]","Sol Hyang Gee Bbq","Point"
55cba2476c522cafdb05630c,"[40.710907, -73.948735]","Sing Hing Restaurant","Point"
55cba2476c522cafdb05630d,"[40.72575399999999, -73.940556]","Mario'S Deli","Point"
55cba2476c522cafdb05630e,"[40.63079, -74.010049]","New Spring Garden Restaurant","Point"
55cba2476c522cafdb05630f,"[40.5964197, -73.980532]","N & D Pizza","Point"
55cba2476c522cafdb056310,"[40.6155278, -74.03159200000002]","Molto Bene","Point"
55cba2476c522cafdb056311,"[40.6636256, -73.9846142]","Fonda","Point"
55cba2476c522cafdb056312,"[40.7378364, -74.00475850000001]","Chocolate Bar","Point"
55cba2476c522cafdb056313,"[40.7549684, -73.9870514]","Baja Fresh","Point"
55cba2476c522cafdb056314,"[40.7271538, -73.98359049999999]","Box Kite Cafe","Point"
55cba2476c522cafdb056315,"[40.7192176, -73.9861798]","Moxie Works Cafe","Point"
55cba2476c522cafdb056316,"[40.805905, -73.913949]","No 1 Wok Chinese Restaurant","Point"
55cba2476c522cafdb056317,"[40.6412965, -73.98530269999999]","Vip Grill","Point"
55cba2476c522cafdb056318,"[40.6909391, -73.83759739999999]","Carvel Ice Cream","Point"
55cba2476c522cafdb056319,"[40.7113501, -73.9492908]","Ontario Bar","Point"
55cba2476c522cafdb05631a,"[40.728174, -73.8635939]","Rego Garden Restaurant, Inc","Point"
55cba2476c522cafdb05631b,"[40.8870592, -73.9043647]","Goodfella'S","Point"
55cba2476c522cafdb05631c,"[40.8249794, -73.9480179]","1 Stop Patty Shop","Point"
55cba2476c522cafdb05631d,"[40.635978, -74.009385]","Dragon Bay Bakery","Point"
55cba2476c522cafdb05631e,"[40.7752028, -73.9539789]","Gina La Fornarina","Point"
55cba2476c522cafdb05631f,"[40.6465652, -73.9570476]","Tj'S Tasty Corner","Point"
55cba2476c522cafdb056320,"[40.7338793, -74.001265]","Joseph Leonard","Point"
55cba2476c522cafdb056321,"[40.713484, -73.9616836]","Lucky Dog","Point"
55cba2476c522cafdb056322,"[40.7374729, -73.7099759]","Shahi Darbar","Point"
55cba2476c522cafdb056323,"[40.8192564, -73.9272196]","Haagan Daz","Point"
55cba2476c522cafdb056324,"[40.6743385, -74.0073237]","Feiteng Chinese Take Out Kitchen","Point"
55cba2476c522cafdb056325,"[40.7003546, -73.827794]","Maracus Club And Restaurant","Point"
55cba2476c522cafdb056326,"[40.50666690000001, -74.2460842]","Angelina'S Ristorante","Point"
55cba2476c522cafdb056327,"[40.6155636, -74.03155509999999]","Energy Fuel","Point"
55cba2476c522cafdb056328,"[40.633354, -74.0056029]","King'S Bar Cafe(Class)","Point"
55cba2476c522cafdb056329,"[40.8582583, -73.902699]","Que Sabrosura Restaurant","Point"
55cba2476c522cafdb05632a,"[40.7557768, -73.7675879]","Amy & Cathy'S Chinese Restaurant","Point"
55cba2476c522cafdb05632b,"[40.7358707, -73.7464152]","Staunton'S Bar Restaurant","Point"
55cba2476c522cafdb05632c,"[40.632923, -74.011871]","Bamboo Garden","Point"
55cba2476c522cafdb05632d,"[40.6307789, -74.027734]","Tanoreen Caterers","Point"
55cba2476c522cafdb05632e,"[40.7629627, -73.9753758]","Momofuku/ Ma Peche","Point"
55cba2476c522cafdb05632f,"[40.7655525, -73.9189672]","Gowasabi","Point"
55cba2476c522cafdb056330,"[40.7507837, -73.9736995]","Aroma Espresso Bar","Point"
55cba2476c522cafdb056331,"[40.768285, -73.95837]","Shanghai Chinese Restaurant","Point"
55cba2476c522cafdb056332,"[40.7264466, -73.89407659999999]","Crux Bar","Point"
55cba2476c522cafdb056333,"[40.626612, -74.1303441]","Forest Thai Cuisine","Point"
55cba2476c522cafdb056334,"[40.7138356, -73.99414039999999]","New White Swan Bakery 88","Point"
55cba2476c522cafdb056335,"[40.8702143, -73.8914776]","Kennedy Fried Chicken","Point"
55cba2476c522cafdb056336,"[40.76240689999999, -73.92542379999999]","Daly'S Pub","Point"
55cba2476c522cafdb056337,"[40.893645, -73.843625]","Lollipops Ice Cream","Point"
55cba2476c522cafdb056338,"[40.746078, -73.896914]","Quick Stop Deli","Point"
55cba2476c522cafdb056339,"[40.8076308, -73.9636318]","Brad'S Cafe","Point"
55cba2476c522cafdb05633a,"[40.724247, -73.7945861]","Red Storm Diner @ St. Vincent'S Hall Of St. John'S University","Point"
55cba2476c522cafdb05633b,"[40.7588091, -73.9755055]","Toasties","Point"
55cba2476c522cafdb05633c,"[40.724247, -73.7945861]","St. John'S University D'Angelo Center Food Court","Point"
55cba2476c522cafdb05633d,"[40.724247, -73.7945861]","D'Angelo Cent/Starbucks Coffee","Point"
55cba2476c522cafdb05633e,"[40.744658, -73.953756]","Testaccio Ristorante","Point"
55cba2476c522cafdb05633f,"[40.8568119, -73.891038]","Applebee'S Neighborhood Grill & Bar","Point"
55cba2476c522cafdb056340,"[40.7876309, -73.8133009]","The Stone Tavern","Point"
55cba2476c522cafdb056341,"[40.7653742, -73.91899169999999]","Sweet Afton","Point"
55cba2476c522cafdb056342,"[40.7409902, -73.99073299999999]","Sagaponack","Point"
55cba2476c522cafdb056343,"[40.719773, -73.98794699999999]","Sushi Hana","Point"
55cba2476c522cafdb056344,"[40.754784, -73.988277]","Maoz Vegetarian Times Square","Point"
55cba2476c522cafdb056345,"[40.6830425, -73.9352554]","Therapy Wine Bar","Point"
55cba2476c522cafdb056346,"[40.7119464, -73.9966702]","Shun Wei Restaurant","Point"
55cba2476c522cafdb056347,"[40.5427718, -74.2078085]","Islander Taste I","Point"
55cba2476c522cafdb056348,"[40.76685, -73.91289499999999]","El-Rawsheh Cafe & Restaurant","Point"
55cba2476c522cafdb056349,"[40.644288, -74.000709]","Happy House Seafood Restaurant","Point"
55cba2476c522cafdb05634a,"[40.8237337, -73.9129154]","Robles Pizzeria And Restaurant","Point"
55cba2476c522cafdb05634b,"[40.748828, -73.709232]","Saint Anns","Point"
55cba2476c522cafdb05634c,"[40.671855, -73.950102]","Silver Krust West Indian Restaurant","Point"
55cba2476c522cafdb05634d,"[40.77537969999999, -73.95319479999999]","Wa Jeal","Point"
55cba2476c522cafdb05634e,"[40.7189936, -73.9593311]","D.B.A","Point"
55cba2476c522cafdb05634f,"[40.6874628, -73.9572366]","Nice Pizza","Point"
55cba2476c522cafdb056350,"[40.8120123, -73.9302821]","Sin City","Point"
55cba2476c522cafdb056351,"[40.7018802, -73.87924459999999]","The Avenue","Point"
55cba2476c522cafdb056352,"[40.6626255, -73.93795469999999]","Razag Ballroom","Point"
55cba2476c522cafdb056353,"[40.7082118, -74.01065899999999]","The Capital Grille #8039","Point"
55cba2476c522cafdb056354,"[40.6499205, -73.9616401]","Belle Fourchette","Point"
55cba2476c522cafdb056355,"[40.8467304, -73.8317709]","Caribe Restaurant","Point"
55cba2476c522cafdb056356,"[40.7206286, -73.9963942]","Wild Ginger Vegetarian Kitchen","Point"
55cba2476c522cafdb056357,"[40.74965100000001, -73.8989859]","No 1 Chinese Restaurant","Point"
55cba2476c522cafdb056358,"[40.7530226, -73.9670902]","Choux Factory","Point"
55cba2476c522cafdb056359,"[40.765839, -73.98391590000001]","Cancun Mexican Restaurant","Point"
55cba2476c522cafdb05635a,"[40.7684141, -73.9827037]","A Voce","Point"
55cba2476c522cafdb05635b,"[40.6689708, -73.9508811]","Super Wings","Point"
55cba2476c522cafdb05635c,"[40.7595207, -73.96240329999999]","Suzu Sushi","Point"
55cba2476c522cafdb05635d,"[40.7262653, -74.0021381]","Piccola Cucina","Point"
55cba2476c522cafdb05635e,"[40.6948239, -73.9935689]","Armando'S Restaurant","Point"
55cba2476c522cafdb05635f,"[40.7153459, -74.006413]","Delimarie","Point"
55cba2476c522cafdb056360,"[40.7504223, -73.94566370000001]","Silver Kitchen","Point"
55cba2476c522cafdb056361,"[40.6474742, -73.9740424]","620 On Caton","Point"
55cba2476c522cafdb056362,"[40.6494169, -73.837322]","Vetro","Point"
55cba2476c522cafdb056363,"[40.625326, -73.939368]","Sansimian Jamaican West Indian Restaurant","Point"
55cba2476c522cafdb056364,"[40.6679088, -73.8613949]","China Doll","Point"
55cba2476c522cafdb056365,"[40.6880573, -73.83358319999999]","New King Garden Company","Point"
55cba2476c522cafdb056366,"[40.7351919, -73.8812161]","Patacon Pisao","Point"
55cba2476c522cafdb056367,"[40.76564, -73.978819]","Bella Vita","Point"
55cba2476c522cafdb056368,"[40.669406, -73.91104299999999]","Sal & Paul'S Pizzeria","Point"
55cba2476c522cafdb056369,"[40.778772, -73.9828844]","Westside Cafe","Point"
55cba2476c522cafdb05636a,"[40.7104309, -73.85079089999999]","Subway","Point"
55cba2476c522cafdb05636b,"[40.728058, -73.98537]","Scarab Lounge","Point"
55cba2476c522cafdb05636c,"[40.809852, -73.923945]","Salimar","Point"
55cba2476c522cafdb05636d,"[40.7224373, -73.9551737]","Berry Park","Point"
55cba2476c522cafdb05636e,"[40.7079014, -73.830681]","Dunkin' Donuts","Point"
55cba2476c522cafdb05636f,"[40.6856622, -73.857294]","Dunkin' Donuts","Point"
55cba2476c522cafdb056370,"[40.7500652, -73.8812303]","La Gran Uruguaya Bakery & Restaurant","Point"
55cba2476c522cafdb056371,"[40.752272, -73.827162]","Melody Karaoke","Point"
55cba2476c522cafdb056372,"[40.6833022, -73.9926203]","Prb 24-7","Point"
55cba2476c522cafdb056373,"[40.7558477, -73.9849035]","Stephen Sondheim Theatre","Point"
55cba2476c522cafdb056374,"[40.7547297, -73.9689015]","Le Pain Quotidien","Point"
55cba2476c522cafdb056375,"[40.7270522, -73.8549369]","Cuzco Peru","Point"
55cba2476c522cafdb056376,"[40.7039704, -73.80888039999999]","Courthouse Deli","Point"
55cba2476c522cafdb056377,"[40.6905175, -73.9808893]","Liu Wrac Wellness Center","Point"
55cba2476c522cafdb056378,"[40.6857372, -73.9735037]","Die Stanmkneipe","Point"
55cba2476c522cafdb056379,"[40.6192559, -73.92196609999999]","Frank'S Tavern","Point"
55cba2476c522cafdb05637a,"[40.749766, -73.946749]","Jassi'S World Famous Deli & Grocery","Point"
55cba2476c522cafdb05637b,"[40.7408443, -73.75912699999999]","Sushi You","Point"
55cba2476c522cafdb05637c,"[40.699948, -73.91234399999999]","Armando Grocery & Bakery","Point"
55cba2476c522cafdb05637d,"[40.6343104, -74.0239418]","Your House Cafe","Point"
55cba2476c522cafdb05637e,"[40.7044159, -73.92913020000002]","Taqueria El Fogon","Point"
55cba2476c522cafdb05637f,"[40.6959933, -73.83815229999999]","Tony'S Pizza","Point"
55cba2476c522cafdb056380,"[40.8573727, -73.8862631]","Michael Angelo'S Brick Oven Inc","Point"
55cba2476c522cafdb056381,"[40.7562236, -73.9781458]","Starbucks Coffee# 7426","Point"
55cba2476c522cafdb056382,"[40.8847246, -73.8492006]","Laconia Pizzeria","Point"
55cba2476c522cafdb056383,"[40.8902661, -73.85942560000001]","Bronx Uptown","Point"
55cba2476c522cafdb056384,"[40.8606259, -73.9282199]","Panda House","Point"
55cba2476c522cafdb056385,"[40.51077739999999, -74.2482679]","Kim'S Island Chinese Restaurant","Point"
55cba2476c522cafdb056386,"[40.75844, -73.970443]","Piada","Point"
55cba2476c522cafdb056387,"[40.7379675, -73.97657079999999]","Hunter College","Point"
55cba2476c522cafdb056388,"[40.6723281, -73.9576213]","The Breukelen Coffee House","Point"
55cba2476c522cafdb056389,"[40.7687708, -73.9549081]","Tasti D-Lite","Point"
55cba2476c522cafdb05638a,"[40.6939422, -73.8514388]","Carlo'S Famous Pizza","Point"
55cba2476c522cafdb05638b,"[40.7359326, -74.0011238]","Yerba Buena","Point"
55cba2476c522cafdb05638c,"[40.8676319, -73.920869]","Pizza Haven","Point"
55cba2476c522cafdb05638d,"[40.6228991, -74.02511179999999]","Chiquitita Mexican Grill","Point"
55cba2476c522cafdb05638e,"[40.661552, -73.992823]","Monsignor'S Restaurant","Point"
55cba2476c522cafdb05638f,"[40.8874702, -73.90753769999999]","Greek Express","Point"
55cba2476c522cafdb056390,"[40.644583, -73.9876781]","Mcdonald'S","Point"
55cba2476c522cafdb056391,"[40.63579420000001, -73.9681469]","Mcdonald'S","Point"
55cba2476c522cafdb056392,"[40.7230126, -73.997417]","The Crosby Street Hotel","Point"
55cba2476c522cafdb056393,"[40.7596493, -73.9729183]","Casa Lever","Point"
55cba2476c522cafdb056394,"[40.6440062, -74.0112637]","Mcdonald'S","Point"
55cba2476c522cafdb056395,"[40.6085204, -73.95752399999999]","King'S Pizza","Point"
55cba2476c522cafdb056396,"[40.5800455, -73.8372349]","Slices And Ices","Point"
55cba2476c522cafdb056397,"[40.7003485, -73.8967753]","New Delicious Wok","Point"
55cba2476c522cafdb056398,"[40.7441363, -73.92406629999999]","Sunnyside Pizza","Point"
55cba2476c522cafdb056399,"[40.8463883, -73.93552269999999]","Little Caesar'S Pizza","Point"
55cba2476c522cafdb05639a,"[40.739574, -73.990296]","L.A. Burdick Chocolates","Point"
55cba2476c522cafdb05639b,"[40.8314471, -73.8678257]","Ingapirca Restaurant","Point"
55cba2476c522cafdb05639c,"[40.638281, -74.007008]","Zhang'S Fortune Restaurant","Point"
55cba2476c522cafdb05639d,"[40.7658133, -73.97012649999999]","Nello","Point"
55cba2476c522cafdb05639e,"[40.61816040000001, -73.957021]","Bennys","Point"
55cba2476c522cafdb05639f,"[40.597036, -73.9743975]","Famous Pizza Park","Point"
55cba2476c522cafdb0563a0,"[40.77589469999999, -73.9099049]","Fresca Tortilla","Point"
55cba2476c522cafdb0563a1,"[40.6902598, -73.996196]","Henry Public","Point"
55cba2476c522cafdb0563a2,"[40.7554993, -73.925359]","Dunkin' Donuts","Point"
55cba2476c522cafdb0563a3,"[40.7580024, -73.9794008]","Mendy'S Kosher Delicatessen","Point"
55cba2476c522cafdb0563a4,"[40.7032298, -73.9080108]","Blue Bar Restaurant","Point"
55cba2476c522cafdb0563a5,"[40.8561494, -73.8560481]","D And G Pizzeria And Rotisserie","Point"
55cba2476c522cafdb0563a6,"[40.7415086, -73.9866285]","D'Vida Health Bar","Point"
55cba2476c522cafdb0563a7,"[40.7934679, -73.968953]","Central Park Tennis Snack Bar","Point"
55cba2476c522cafdb0563a8,"[40.7433163, -73.98699069999999]","Sd26 & San Domenico Events","Point"
55cba2476c522cafdb0563a9,"[40.7022959, -73.820838]","Yosmira Restaurant","Point"
55cba2476c522cafdb0563aa,"[40.6283478, -74.07862190000002]","Los Catrachos","Point"
55cba2476c522cafdb0563ab,"[40.8347901, -73.8628524]","Brisas Express Restaurant","Point"
55cba2476c522cafdb0563ac,"[40.7494113, -73.98425790000002]","Judy Karaoke","Point"
55cba2476c522cafdb0563ad,"[40.7575778, -73.79164279999999]","Ga Hwa Korean Restaurant","Point"
55cba2476c522cafdb0563ae,"[40.57398269999999, -74.1169585]","Dominick'S Bakery & Cafe","Point"
55cba2476c522cafdb0563af,"[36.885983, -76.3112196]","Meadows Snacks","Point"
55cba2476c522cafdb0563b0,"[40.7882559, -73.947498]","Moon House Chinese Restaurant","Point"
55cba2476c522cafdb0563b1,"[40.7194078, -73.98894539999999]","Los Feliz","Point"
55cba2476c522cafdb0563b2,"[40.7317909, -73.9860978]","Zabb City","Point"
55cba2476c522cafdb0563b3,"[40.7529782, -73.8644381]","Rancho Latino Restaurant","Point"
55cba2476c522cafdb0563b4,"[40.724056, -73.949349]","Kestane Kebab","Point"
55cba2476c522cafdb0563b5,"[40.7088833, -74.0020294]","Hampton Inn","Point"
55cba2476c522cafdb0563b6,"[40.6122253, -73.9835744]","Maggie Bakery","Point"
55cba2476c522cafdb0563b7,"[40.7006932, -73.8937756]","New Double Chinese Restaurant","Point"
55cba2476c522cafdb0563b8,"[40.8467914, -73.8977422]","Grand Slam Banquet Hall","Point"
55cba2476c522cafdb0563b9,"[40.7520904, -73.9839689]","Colbeh","Point"
55cba2476c522cafdb0563ba,"[40.76169700000001, -73.9936]","Bar-Tini'S","Point"
55cba2476c522cafdb0563bb,"[40.7138585, -73.955592]","Saltie","Point"
55cba2476c522cafdb0563bc,"[40.8051344, -73.9653989]","Tea Magic","Point"
55cba2476c522cafdb0563bd,"[40.6688567, -73.950861]","Tonys Pizza On Nostrand","Point"
55cba2476c522cafdb0563be,"[40.5879905, -74.16526089999999]","Dynasty Taste","Point"
55cba2476c522cafdb0563bf,"[40.711219, -73.950649]","Curry Heaven","Point"
55cba2476c522cafdb0563c0,"[40.8734239, -73.8793354]","Nicky'S Pizzeria Restorante","Point"
55cba2476c522cafdb0563c1,"[40.609502, -74.11975199999999]","Staten Island Go Carts","Point"
55cba2476c522cafdb0563c2,"[40.7302324, -73.9509808]","Kfc, Taco Bell","Point"
55cba2476c522cafdb0563c3,"[40.7600988, -73.87799009999999]","El Cafetal Bar","Point"
55cba2476c522cafdb0563c4,"[40.7473472, -73.9027911]","Weiside China Station","Point"
55cba2476c522cafdb0563c5,"[40.75560790000001, -73.99426729999999]","La Kasbah","Point"
55cba2476c522cafdb0563c6,"[40.671596, -73.881446]","Golden China","Point"
